Date,Level_ft,Conductivity,Water_temp_degF,Temperature in C
6/25/14 6:15,2.1512836,13.521,66.02,18.9
6/25/14 6:30,2.13856024,13.516,66.02,18.9
6/25/14 6:45,2.14222192,13.526,66.02,18.9
6/25/14 7:00,2.1431836,13.516,66.02,18.9
6/25/14 7:15,2.1447836,13.521,66.2,19
6/25/14 7:30,2.12389856,13.521,66.2,19
6/25/14 7:45,2.13942192,13.516,66.2,19
6/25/14 8:00,2.1460836,13.512,66.2,19
6/25/14 8:15,2.12559856,13.521,66.2,19
6/25/14 8:30,2.12529856,13.521,66.2,19
6/25/14 8:45,2.12856024,13.516,66.2,19
6/25/14 9:00,2.11663688,13.521,66.2,19
6/25/14 9:15,2.1167752,13.526,66.2,19
6/25/14 9:30,2.12363688,13.516,66.2,19
6/25/14 9:45,2.1173752,13.521,66.2,19
6/25/14 10:00,2.11571352,13.516,66.2,19
6/25/14 10:15,2.10139016,13.516,66.2,19
6/25/14 10:30,2.10931352,13.502,66.2,19
6/25/14 10:45,2.09262848,13.507,66.2,19
6/25/14 11:00,2.09042848,13.512,66.2,19
6/25/14 11:15,2.09812848,13.507,66.2,19
6/25/14 11:30,2.10889016,13.502,66.2,19
6/25/14 11:45,2.08104344,13.507,66.2,19
6/25/14 12:00,2.0991668,13.512,66.2,19
6/25/14 12:15,2.09680512,13.512,66.2,19
6/25/14 12:30,2.08934344,13.507,66.2,19
6/25/14 12:45,2.09524344,13.507,66.2,19
6/25/14 13:00,2.08432008,13.498,66.2,19
6/25/14 13:15,2.09272008,13.512,66.2,19
6/25/14 13:30,2.0907584,13.502,66.2,19
6/25/14 13:45,2.08333504,13.502,66.2,19
6/25/14 14:00,2.08693504,13.502,66.2,19
6/25/14 14:15,2.09267336,13.502,66.2,19
6/25/14 14:30,2.08128832,13.498,66.2,19
6/25/14 14:45,2.08302664,13.502,66.2,19
6/25/14 15:00,2.09715,13.498,66.2,19
6/25/14 15:15,2.09152664,13.502,66.38,19.1
6/25/14 15:30,2.08250328,13.498,66.38,19.1
6/25/14 15:45,2.08630328,13.493,66.2,19
6/25/14 16:00,2.0851416,13.498,66.38,19.1
6/25/14 16:15,2.08531824,13.493,66.38,19.1
6/25/14 16:30,2.07775656,13.502,66.38,19.1
6/25/14 16:45,2.08449488,13.502,66.38,19.1
6/25/14 17:00,2.08519488,13.493,66.38,19.1
6/25/14 17:15,2.09289488,13.498,66.38,19.1
6/25/14 17:30,2.08497152,13.493,66.38,19.1
6/25/14 17:45,2.09177152,13.498,66.38,19.1
6/25/14 18:00,2.07684816,13.498,66.38,19.1
6/25/14 18:15,2.07880984,13.493,66.38,19.1
6/25/14 18:30,2.08327152,13.493,66.38,19.1
6/25/14 18:45,2.09739488,13.498,66.38,19.1
6/25/14 19:00,2.08707152,13.502,66.38,19.1
6/25/14 19:15,2.08244816,13.502,66.38,19.1
6/25/14 19:30,2.10060984,13.498,66.38,19.1
6/25/14 19:45,2.09900984,13.507,66.38,19.1
6/25/14 20:00,2.09060984,13.507,66.38,19.1
6/25/14 20:15,2.09410984,13.498,66.38,19.1
6/25/14 20:30,2.09730984,13.502,66.38,19.1
6/25/14 20:45,2.09297152,13.507,66.38,19.1
6/25/14 21:00,2.09357152,13.507,66.38,19.1
6/25/14 21:15,2.1077332,13.512,66.38,19.1
6/25/14 21:30,2.10221824,13.507,66.38,19.1
6/25/14 21:45,2.02806312,13.512,66.38,19.1
6/25/14 22:00,2.86707312,13.516,66.38,19.1
6/25/14 22:15,3.0075684,13.526,66.38,19.1
6/25/14 22:30,3.05010016,13.53,66.38,19.1
6/25/14 22:45,3.06834688,13.54,66.56,19.2
6/25/14 23:00,3.11557864,13.544,66.56,19.2
6/25/14 23:15,3.13546368,13.549,66.56,19.2
6/25/14 23:30,3.17493376,13.559,66.56,19.2
6/25/14 23:45,3.2041188,13.554,66.56,19.2
6/26/14 0:00,3.22620384,13.563,66.56,19.2
6/26/14 0:15,3.23086552,13.573,66.56,19.2
6/26/14 0:30,3.2404272,13.573,66.56,19.2
6/26/14 0:45,3.25861224,13.573,66.56,19.2
6/26/14 1:00,3.26337392,13.573,66.56,19.2
6/26/14 1:15,3.2710356,13.582,66.56,19.2
6/26/14 1:30,3.27179728,13.587,66.56,19.2
6/26/14 1:45,3.26619728,13.591,66.74,19.3
6/26/14 2:00,3.25057392,13.591,66.74,19.3
6/26/14 2:15,3.24507392,13.591,66.74,19.3
6/26/14 2:30,3.25949728,13.601,66.74,19.3
6/26/14 2:45,3.2544356,13.596,66.74,19.3
6/26/14 3:00,3.25517392,13.605,66.74,19.3
6/26/14 3:15,3.25607392,13.615,66.74,19.3
6/26/14 3:30,3.24521224,13.605,66.74,19.3
6/26/14 3:45,3.24295056,13.605,66.74,19.3
6/26/14 4:00,3.24185056,13.62,66.74,19.3
6/26/14 4:15,3.23048888,13.615,66.74,19.3
6/26/14 4:30,3.22818888,13.615,66.92,19.4
6/26/14 4:45,3.21766552,13.605,66.92,19.4
6/26/14 5:00,3.20594216,13.605,66.92,19.4
6/26/14 5:15,3.20300384,13.615,66.92,19.4
6/26/14 5:30,3.18388048,13.629,66.92,19.4
6/26/14 5:45,3.1681188,13.615,66.92,19.4
6/26/14 6:00,3.14949544,13.62,66.92,19.4
6/26/14 6:15,3.14589544,13.61,66.92,19.4
6/26/14 6:30,3.12907208,13.61,66.92,19.4
6/26/14 6:45,3.1186104,13.638,66.92,19.4
6/26/14 7:00,3.02510856,13.615,66.92,19.4
6/26/14 7:15,3.0432936,13.629,66.92,19.4
6/26/14 7:30,3.06257864,13.62,66.92,19.4
6/26/14 7:45,2.98710016,13.624,66.92,19.4
6/26/14 8:00,2.9967852,13.643,66.92,19.4
6/26/14 8:15,2.95641512,13.643,66.92,19.4
6/26/14 8:30,2.96173848,13.638,66.92,19.4
6/26/14 8:45,2.96836184,13.648,66.92,19.4
6/26/14 9:00,2.9100684,13.62,66.92,19.4
6/26/14 9:15,2.91053008,13.652,66.92,19.4
6/26/14 9:30,2.93323848,13.643,66.92,19.4
6/26/14 9:45,2.86642168,13.657,66.92,19.4
6/26/14 10:00,2.90033008,13.634,67.1,19.5
6/26/14 10:15,2.83001328,13.652,67.1,19.5
6/26/14 10:30,2.86874504,13.662,67.1,19.5
6/26/14 10:45,2.81551328,13.662,67.1,19.5
6/26/14 11:00,2.81081328,13.657,67.1,19.5
6/26/14 11:15,2.74865816,13.634,67.1,19.5
6/26/14 11:30,2.73489648,13.657,67.1,19.5
6/26/14 11:45,2.78186656,13.657,67.1,19.5
6/26/14 12:00,2.71201144,13.666,67.1,19.5
6/26/14 12:15,2.6829264,13.648,67.1,19.5
6/26/14 12:30,2.69016472,13.657,67.1,19.5
6/26/14 12:45,2.670218,13.643,67.1,19.5
6/26/14 13:00,2.63884792,13.648,67.1,19.5
6/26/14 13:15,2.6412096,13.657,67.1,19.5
6/26/14 13:30,2.62488624,13.671,67.1,19.5
6/26/14 13:45,2.68687968,13.643,67.1,19.5
6/26/14 14:00,2.6229012,13.666,67.1,19.5
6/26/14 14:15,2.6541096,13.657,67.1,19.5
6/26/14 14:30,2.57416944,13.657,67.1,19.5
6/26/14 14:45,2.51685264,13.68,67.1,19.5
6/26/14 15:00,2.54283768,13.68,67.1,19.5
6/26/14 15:15,2.45337416,13.671,67.1,19.5
6/26/14 15:30,2.35511064,13.671,67.1,19.5
6/26/14 15:45,2.15219856,13.671,67.1,19.5
6/26/14 16:00,2.16482192,13.69,67.1,19.5
6/26/14 16:15,2.16096024,13.69,67.1,19.5
6/26/14 16:30,2.1502752,13.704,67.1,19.5
6/26/14 16:45,2.16459856,13.676,67.1,19.5
6/26/14 17:00,2.1838836,13.713,67.1,19.5
6/26/14 17:15,2.1791836,13.69,67.1,19.5
6/26/14 17:30,2.19044528,13.718,67.1,19.5
6/26/14 17:45,2.1862836,13.69,67.1,19.5
6/26/14 18:00,2.19214528,13.699,67.1,19.5
6/26/14 18:15,2.18352192,13.727,67.1,19.5
6/26/14 18:30,2.19574528,13.699,67.1,19.5
6/26/14 18:45,2.20996864,13.709,67.1,19.5
6/26/14 19:00,2.22093032,13.713,67.1,19.5
6/26/14 19:15,2.21873032,13.737,67.1,19.5
6/26/14 19:30,2.24111536,13.737,67.1,19.5
6/26/14 19:45,2.228592,13.727,67.1,19.5
6/26/14 20:00,2.23811536,13.741,67.1,19.5
6/26/14 20:15,2.24177704,13.727,67.1,19.5
6/26/14 20:30,2.2559004,13.723,67.1,19.5
6/26/14 20:45,2.24683872,13.727,67.1,19.5
6/26/14 21:00,2.26362376,13.755,67.1,19.5
6/26/14 21:15,2.25702376,13.741,67.1,19.5
6/26/14 21:30,2.25232376,13.737,67.1,19.5
6/26/14 21:45,2.28669384,13.741,67.1,19.5
6/26/14 22:00,2.26733216,13.751,67.1,19.5
6/26/14 22:15,2.27039384,13.746,67.1,19.5
6/26/14 22:30,2.27455552,13.741,67.1,19.5
6/26/14 22:45,2.26869384,13.746,67.1,19.5
6/26/14 23:00,2.27015552,13.746,67.1,19.5
6/26/14 23:15,2.2742172,13.765,67.1,19.5
6/26/14 23:30,2.29170224,13.751,67.1,19.5
6/26/14 23:45,2.28304056,13.755,67.1,19.5
6/27/14 0:00,2.28680224,13.746,67.1,19.5
6/27/14 0:15,2.28690224,13.755,67.1,19.5
6/27/14 0:30,2.29250224,13.755,67.1,19.5
6/27/14 0:45,2.3011256,13.751,67.1,19.5
6/27/14 1:00,2.29020224,13.746,67.1,19.5
6/27/14 1:15,2.30538728,13.755,67.1,19.5
6/27/14 1:30,2.29226392,13.76,67.1,19.5
6/27/14 1:45,2.29466392,13.77,67.1,19.5
6/27/14 2:00,2.29246392,13.76,67.1,19.5
6/27/14 2:15,2.28850224,13.76,67.1,19.5
6/27/14 2:30,2.31104896,13.774,67.1,19.5
6/27/14 2:45,2.30428728,13.765,67.1,19.5
6/27/14 3:00,2.32011064,13.77,67.1,19.5
6/27/14 3:15,2.31314896,13.76,67.28,19.6
6/27/14 3:30,2.30468728,13.774,67.28,19.6
6/27/14 3:45,2.31871064,13.774,67.28,19.6
6/27/14 4:00,2.30624896,13.765,67.28,19.6
6/27/14 4:15,2.30751064,13.765,67.28,19.6
6/27/14 4:30,2.30311064,13.774,67.28,19.6
6/27/14 4:45,2.30081064,13.774,67.28,19.6
6/27/14 5:00,2.31639568,13.779,67.28,19.6
6/27/14 5:15,2.31619568,13.779,67.28,19.6
6/27/14 5:30,2.31429568,13.779,67.28,19.6
6/27/14 5:45,2.30989568,13.77,67.28,19.6
6/27/14 6:00,2.30709568,13.779,67.28,19.6
6/27/14 6:15,2.32238072,13.774,67.28,19.6
6/27/14 6:30,2.30555736,13.788,67.28,19.6
6/27/14 6:45,2.31218072,13.779,67.28,19.6
6/27/14 7:00,2.3136424,13.779,67.28,19.6
6/27/14 7:15,2.31676576,13.784,67.28,19.6
6/27/14 7:30,2.30826576,13.774,67.28,19.6
6/27/14 7:45,2.31218912,13.784,67.28,19.6
6/27/14 8:00,2.3080508,13.788,67.28,19.6
6/27/14 8:15,2.29518912,13.779,67.28,19.6
6/27/14 8:30,2.2970508,13.774,67.28,19.6
6/27/14 8:45,2.29411248,13.779,67.28,19.6
6/27/14 9:00,2.28581248,13.784,67.28,19.6
6/27/14 9:15,2.2757508,13.779,67.28,19.6
6/27/14 9:30,2.27871248,13.784,67.28,19.6
6/27/14 9:45,2.27837416,13.784,67.28,19.6
6/27/14 10:00,2.26811248,13.784,67.28,19.6
6/27/14 10:15,2.27263584,13.779,67.28,19.6
6/27/14 10:30,2.26623584,13.784,67.28,19.6
6/27/14 10:45,2.26113584,13.784,67.28,19.6
6/27/14 11:00,2.2728592,13.774,67.28,19.6
6/27/14 11:15,2.25043584,13.784,67.28,19.6
6/27/14 11:30,2.25949752,13.779,67.28,19.6
6/27/14 11:45,2.23561248,13.774,67.28,19.6
6/27/14 12:00,2.25503584,13.784,67.28,19.6
6/27/14 12:15,2.24693584,13.779,67.28,19.6
6/27/14 12:30,2.24743584,13.784,67.28,19.6
6/27/14 12:45,2.2596592,13.774,67.28,19.6
6/27/14 13:00,2.24999752,13.774,67.28,19.6
6/27/14 13:15,2.26199752,13.774,67.28,19.6
6/27/14 13:30,2.27072088,13.77,67.28,19.6
6/27/14 13:45,2.25643584,13.779,67.28,19.6
6/27/14 14:00,2.24427416,13.779,67.28,19.6
6/27/14 14:15,2.26019752,13.774,67.28,19.6
6/27/14 14:30,2.25603584,13.779,67.28,19.6
6/27/14 14:45,2.26199752,13.77,67.28,19.6
6/27/14 15:00,2.2563592,13.774,67.28,19.6
6/27/14 15:15,2.2648592,13.77,67.28,19.6
6/27/14 15:30,2.25849752,13.77,67.28,19.6
6/27/14 15:45,2.25703584,13.77,67.28,19.6
6/27/14 16:00,2.24481248,13.77,67.28,19.6
6/27/14 16:15,2.25017416,13.77,67.28,19.6
6/27/14 16:30,2.25017416,13.765,67.28,19.6
6/27/14 16:45,2.25477416,13.77,67.28,19.6
6/27/14 17:00,2.25467416,13.77,67.1,19.5
6/27/14 17:15,2.25161248,13.77,67.28,19.6
6/27/14 17:30,2.25071248,13.755,67.1,19.5
6/27/14 17:45,2.25071248,13.765,67.1,19.5
6/27/14 18:00,2.2440508,13.765,67.1,19.5
6/27/14 18:15,2.25311248,13.765,67.1,19.5
6/27/14 18:30,2.25147416,13.765,67.1,19.5
6/27/14 18:45,2.25453584,13.765,67.1,19.5
6/27/14 19:00,2.25193584,13.76,67.1,19.5
6/27/14 19:15,2.25143584,13.76,67.1,19.5
6/27/14 19:30,2.25639752,13.755,67.1,19.5
6/27/14 19:45,2.2539592,13.765,67.1,19.5
6/27/14 20:00,2.2571592,13.755,67.1,19.5
6/27/14 20:15,2.26608256,13.76,67.1,19.5
6/27/14 20:30,2.26072088,13.76,67.1,19.5
6/27/14 20:45,2.24929752,13.755,67.1,19.5
6/27/14 21:00,2.25422088,13.76,67.1,19.5
6/27/14 21:15,2.25818256,13.76,67.1,19.5
6/27/14 21:30,2.25724424,13.765,67.1,19.5
6/27/14 21:45,2.26200592,13.755,67.1,19.5
6/27/14 22:00,2.25490592,13.76,67.1,19.5
6/27/14 22:15,2.2590676,13.755,67.1,19.5
6/27/14 22:30,2.25602928,13.765,67.1,19.5
6/27/14 22:45,2.26019096,13.76,67.1,19.5
6/27/14 23:00,2.25855264,13.76,67.1,19.5
6/27/14 23:15,2.25765264,13.765,67.1,19.5
6/27/14 23:30,2.2397676,13.755,67.1,19.5
6/27/14 23:45,2.25445264,13.76,67.1,19.5
6/28/14 0:00,2.266676,13.765,67.1,19.5
6/28/14 0:15,2.268176,13.76,67.1,19.5
6/28/14 0:30,2.25625264,13.755,67.1,19.5
6/28/14 0:45,2.25425264,13.755,67.1,19.5
6/28/14 1:00,2.26531432,13.765,67.1,19.5
6/28/14 1:15,2.273876,13.765,67.1,19.5
6/28/14 1:30,2.266276,13.76,67.1,19.5
6/28/14 1:45,2.266276,13.755,67.28,19.6
6/28/14 2:00,2.262576,13.76,67.28,19.6
6/28/14 2:15,2.25561432,13.765,67.28,19.6
6/28/14 2:30,2.26913768,13.755,67.28,19.6
6/28/14 2:45,2.27363768,13.755,67.28,19.6
6/28/14 3:00,2.274576,13.765,67.28,19.6
6/28/14 3:15,2.26781432,13.76,67.28,19.6
6/28/14 3:30,2.25959096,13.76,67.28,19.6
6/28/14 3:45,2.278276,13.765,67.28,19.6
6/28/14 4:00,2.26435264,13.76,67.28,19.6
6/28/14 4:15,2.26109096,13.755,67.28,19.6
6/28/14 4:30,2.26055264,13.76,67.28,19.6
6/28/14 4:45,2.24482928,13.76,67.28,19.6
6/28/14 5:00,2.25399096,13.765,67.28,19.6
6/28/14 5:15,2.25029096,13.765,67.28,19.6
6/28/14 5:30,2.265976,13.765,67.28,19.6
6/28/14 5:45,2.263976,13.76,67.28,19.6
6/28/14 6:00,2.260576,13.76,67.28,19.6
6/28/14 6:15,2.24841432,13.76,67.28,19.6
6/28/14 6:30,2.248476,13.765,67.28,19.6
6/28/14 6:45,2.25093768,13.755,67.28,19.6
6/28/14 7:00,2.2718844,13.76,67.28,19.6
6/28/14 7:15,2.26152272,13.755,67.28,19.6
6/28/14 7:30,2.24376104,13.76,67.28,19.6
6/28/14 7:45,2.23226104,13.755,67.28,19.6
6/28/14 8:00,2.23272272,13.751,67.28,19.6
6/28/14 8:15,2.22752272,13.751,67.28,19.6
6/28/14 8:30,2.21046104,13.751,67.28,19.6
6/28/14 8:45,2.22284608,13.751,67.28,19.6
6/28/14 9:00,2.22210776,13.746,67.28,19.6
6/28/14 9:15,2.22753112,13.741,67.28,19.6
6/28/14 9:30,2.20264608,13.751,67.28,19.6
6/28/14 9:45,2.20094608,13.746,67.28,19.6
6/28/14 10:00,2.20004608,13.741,67.28,19.6
6/28/14 10:15,2.19704608,13.741,67.28,19.6
6/28/14 10:30,2.20546944,13.737,67.28,19.6
6/28/14 10:45,2.18974608,13.737,67.28,19.6
6/28/14 11:00,2.1685844,13.737,67.28,19.6
6/28/14 11:15,2.1635844,13.737,67.28,19.6
6/28/14 11:30,2.16414608,13.732,67.28,19.6
6/28/14 11:45,2.15542272,13.732,67.28,19.6
6/28/14 12:00,2.16614608,13.732,67.28,19.6
6/28/14 12:15,2.1598844,13.723,67.28,19.6
6/28/14 12:30,2.17880776,13.718,67.28,19.6
6/28/14 12:45,2.1653844,13.723,67.28,19.6
6/28/14 13:00,2.1725844,13.718,67.28,19.6
6/28/14 13:15,2.15846104,13.718,67.28,19.6
6/28/14 13:30,2.15986104,13.718,67.28,19.6
6/28/14 13:45,2.16519936,13.718,67.1,19.5
6/28/14 14:00,2.16559936,13.704,67.1,19.5
6/28/14 14:15,2.16013768,13.709,67.1,19.5
6/28/14 14:30,2.160876,13.704,67.1,19.5
6/28/14 14:45,2.15055264,13.699,67.1,19.5
6/28/14 15:00,2.15705264,13.699,67.1,19.5
6/28/14 15:15,2.15359096,13.695,67.1,19.5
6/28/14 15:30,2.16815264,13.695,67.1,19.5
6/28/14 15:45,2.1514676,13.69,67.1,19.5
6/28/14 16:00,2.14930592,13.695,67.1,19.5
6/28/14 16:15,2.15184424,13.685,67.1,19.5
6/28/14 16:30,2.15784424,13.685,67.1,19.5
6/28/14 16:45,2.16214424,13.685,67.1,19.5
6/28/14 17:00,2.15372088,13.676,67.1,19.5
6/28/14 17:15,2.14629752,13.666,67.1,19.5
6/28/14 17:30,2.16858256,13.68,67.1,19.5
6/28/14 17:45,2.1579592,13.68,67.1,19.5
6/28/14 18:00,2.15479752,13.666,67.1,19.5
6/28/14 18:15,2.1652592,13.671,67.1,19.5
6/28/14 18:30,2.14507416,13.662,67.1,19.5
6/28/14 18:45,2.17092088,13.666,67.1,19.5
6/28/14 19:00,2.16752088,13.662,67.1,19.5
6/28/14 19:15,2.16042088,13.657,67.1,19.5
6/28/14 19:30,2.15882088,13.666,67.1,19.5
6/28/14 19:45,2.15322088,13.666,67.1,19.5
6/28/14 20:00,2.15888256,13.643,67.1,19.5
6/28/14 20:15,2.16158256,13.638,67.1,19.5
6/28/14 20:30,2.16428256,13.643,67.1,19.5
6/28/14 20:45,2.16668256,13.638,66.92,19.4
6/28/14 21:00,2.16928256,13.634,66.92,19.4
6/28/14 21:15,2.16998256,13.634,67.1,19.5
6/28/14 21:30,2.1622592,13.638,66.92,19.4
6/28/14 21:45,2.18100592,13.648,66.92,19.4
6/28/14 22:00,2.16558256,13.638,66.92,19.4
6/28/14 22:15,2.17234424,13.648,66.92,19.4
6/28/14 22:30,2.17990592,13.638,66.92,19.4
6/28/14 22:45,2.17494424,13.643,66.92,19.4
6/28/14 23:00,2.17174424,13.624,66.92,19.4
6/28/14 23:15,2.16918256,13.634,66.92,19.4
6/28/14 23:30,2.17278256,13.634,66.92,19.4
6/28/14 23:45,2.17428256,13.638,67.1,19.5
6/29/14 0:00,2.17458256,13.638,66.92,19.4
6/29/14 0:15,2.16972088,13.62,67.1,19.5
6/29/14 0:30,2.16982088,13.624,67.1,19.5
6/29/14 0:45,2.17152088,13.634,67.1,19.5
6/29/14 1:00,2.18700592,13.643,67.1,19.5
6/29/14 1:15,2.17042088,13.643,67.1,19.5
6/29/14 1:30,2.17658256,13.624,67.1,19.5
6/29/14 1:45,2.16842088,13.638,67.1,19.5
6/29/14 2:00,2.17378256,13.629,67.1,19.5
6/29/14 2:15,2.15429752,13.624,67.1,19.5
6/29/14 2:30,2.16189752,13.634,67.1,19.5
6/29/14 2:45,2.1745592,13.638,67.1,19.5
6/29/14 3:00,2.18092088,13.638,67.1,19.5
6/29/14 3:15,2.16629752,13.62,67.1,19.5
6/29/14 3:30,2.17902088,13.648,67.1,19.5
6/29/14 3:45,2.16013584,13.624,67.1,19.5
6/29/14 4:00,2.18252088,13.62,67.1,19.5
6/29/14 4:15,2.17049752,13.62,67.1,19.5
6/29/14 4:30,2.1819592,13.638,67.1,19.5
6/29/14 4:45,2.15851248,13.61,67.1,19.5
6/29/14 5:00,2.16853584,13.624,67.1,19.5
6/29/14 5:15,2.16973584,13.624,67.1,19.5
6/29/14 5:30,2.16437416,13.62,67.1,19.5
6/29/14 5:45,2.17499752,13.61,67.1,19.5
6/29/14 6:00,2.17259752,13.61,67.1,19.5
6/29/14 6:15,2.17169752,13.61,67.1,19.5
6/29/14 6:30,2.15121248,13.62,67.1,19.5
6/29/14 6:45,2.16623584,13.634,67.1,19.5
6/29/14 7:00,2.16323584,13.624,67.1,19.5
6/29/14 7:15,2.15877416,13.605,67.1,19.5
6/29/14 7:30,2.16043584,13.638,67.1,19.5
6/29/14 7:45,2.14221248,13.601,67.1,19.5
6/29/14 8:00,2.14497416,13.61,67.1,19.5
6/29/14 8:15,2.14067416,13.629,67.1,19.5
6/29/14 8:30,2.13803584,13.615,67.1,19.5
6/29/14 8:45,2.13163584,13.596,67.1,19.5
6/29/14 9:00,2.12963584,13.596,67.1,19.5
6/29/14 9:15,2.12127416,13.591,67.1,19.5
6/29/14 9:30,2.11711248,13.605,67.1,19.5
6/29/14 9:45,2.1126508,13.605,67.1,19.5
6/29/14 10:00,2.1107508,13.615,67.1,19.5
6/29/14 10:15,2.09322744,13.591,67.1,19.5
6/29/14 10:30,2.09958912,13.615,67.1,19.5
6/29/14 10:45,2.1028508,13.587,67.1,19.5
6/29/14 11:00,2.0946508,13.582,67.1,19.5
6/29/14 11:15,2.08092744,13.577,67.1,19.5
6/29/14 11:30,2.08228912,13.601,67.1,19.5
6/29/14 11:45,2.07306576,13.601,67.1,19.5
6/29/14 12:00,2.08222744,13.596,67.1,19.5
6/29/14 12:15,2.0711424,13.573,67.1,19.5
6/29/14 12:30,2.09256576,13.582,67.1,19.5
6/29/14 12:45,2.0798424,13.591,67.1,19.5
6/29/14 13:00,2.0833424,13.573,67.1,19.5
6/29/14 13:15,2.08438072,13.568,67.1,19.5
6/29/14 13:30,2.07781904,13.554,67.1,19.5
6/29/14 13:45,2.07545736,13.573,67.1,19.5
6/29/14 14:00,2.07515736,13.554,67.1,19.5
6/29/14 14:15,2.070734,13.549,67.1,19.5
6/29/14 14:30,2.07975736,13.544,67.1,19.5
6/29/14 14:45,2.07889568,13.549,67.1,19.5
6/29/14 15:00,2.07627232,13.544,67.1,19.5
6/29/14 15:15,2.06721064,13.544,67.1,19.5
6/29/14 15:30,2.087834,13.53,67.1,19.5
6/29/14 15:45,2.07008728,13.521,67.1,19.5
6/29/14 16:00,2.0739256,13.549,67.1,19.5
6/29/14 16:15,2.08018728,13.54,67.1,19.5
6/29/14 16:30,2.0833256,13.53,67.1,19.5
6/29/14 16:45,2.07730224,13.516,67.1,19.5
6/29/14 17:00,2.07284056,13.521,67.1,19.5
6/29/14 17:15,2.0718172,13.521,67.1,19.5
6/29/14 17:30,2.07189384,13.521,66.92,19.4
6/29/14 17:45,2.07589384,13.521,66.92,19.4
6/29/14 18:00,2.07809384,13.526,66.92,19.4
6/29/14 18:15,2.07989384,13.512,66.92,19.4
6/29/14 18:30,2.08323216,13.526,66.92,19.4
6/29/14 18:45,2.07347048,13.526,66.92,19.4
6/29/14 19:00,2.07497048,13.521,66.92,19.4
6/29/14 19:15,2.09059384,13.498,66.92,19.4
6/29/14 19:30,2.0761088,13.507,66.92,19.4
6/29/14 19:45,2.08633216,13.507,66.92,19.4
6/29/14 20:00,2.09159384,13.498,66.92,19.4
6/29/14 20:15,2.0780088,13.512,66.92,19.4
6/29/14 20:30,2.09307048,13.512,66.92,19.4
6/29/14 20:45,2.0910088,13.484,66.92,19.4
6/29/14 21:00,2.0886088,13.498,66.92,19.4
6/29/14 21:15,2.0912088,13.502,66.92,19.4
6/29/14 21:30,2.08604712,13.507,66.92,19.4
6/29/14 21:45,2.10329384,13.488,66.92,19.4
6/29/14 22:00,2.09343216,13.493,66.92,19.4
6/29/14 22:15,2.0799088,13.474,66.92,19.4
6/29/14 22:30,2.09553216,13.502,66.92,19.4
6/29/14 22:45,2.0837088,13.484,66.92,19.4
6/29/14 23:00,2.07058544,13.474,66.92,19.4
6/29/14 23:15,2.0856088,13.484,66.92,19.4
6/29/14 23:30,2.0894088,13.498,66.92,19.4
6/29/14 23:45,2.09187048,13.488,66.92,19.4
6/30/14 0:00,2.07854712,13.488,66.92,19.4
6/30/14 0:15,2.07974712,13.493,66.92,19.4
6/30/14 0:30,2.07638544,13.498,66.92,19.4
6/30/14 0:45,2.08484712,13.479,66.92,19.4
6/30/14 1:00,2.07176208,13.498,66.92,19.4
6/30/14 1:15,2.08638544,13.484,66.92,19.4
6/30/14 1:30,2.08582376,13.493,66.92,19.4
6/30/14 1:45,2.08286208,13.502,66.92,19.4
6/30/14 2:00,2.09106208,13.488,66.92,19.4
6/30/14 2:15,2.0916004,13.488,66.92,19.4
6/30/14 2:30,2.08211536,13.502,67.1,19.5
6/30/14 2:45,2.09371536,13.507,67.1,19.5
6/30/14 3:00,2.08193032,13.488,67.1,19.5
6/30/14 3:15,2.07636864,13.512,67.1,19.5
6/30/14 3:30,2.094392,13.507,67.1,19.5
6/30/14 3:45,2.07660696,13.498,67.1,19.5
6/30/14 4:00,2.08020696,13.498,67.1,19.5
6/30/14 4:15,2.0676836,13.507,67.1,19.5
6/30/14 4:30,2.07594528,13.512,67.1,19.5
6/30/14 4:45,2.07324528,13.512,67.1,19.5
6/30/14 5:00,2.06894528,13.507,67.1,19.5
6/30/14 5:15,2.08213032,13.502,67.1,19.5
6/30/14 5:30,2.06410696,13.502,67.1,19.5
6/30/14 5:45,2.06216864,13.516,67.1,19.5
6/30/14 6:00,2.07475368,13.512,67.1,19.5
6/30/14 6:15,2.07767704,13.502,67.1,19.5
6/30/14 6:30,2.07693872,13.502,67.1,19.5
6/30/14 6:45,2.06647704,13.512,67.1,19.5
6/30/14 7:00,2.0737004,13.493,67.1,19.5
6/30/14 7:15,2.06603872,13.493,67.1,19.5
6/30/14 7:30,2.05221536,13.512,67.1,19.5
6/30/14 7:45,2.06853872,13.498,67.1,19.5
6/30/14 8:00,2.05265368,13.493,67.1,19.5
6/30/14 8:15,2.05895368,13.498,67.1,19.5
6/30/14 8:30,2.08023872,13.498,67.1,19.5
6/30/14 8:45,2.06557704,13.493,67.1,19.5
6/30/14 9:00,2.06617704,13.507,67.1,19.5
6/30/14 9:15,2.05555368,13.502,67.1,19.5
6/30/14 9:30,2.04503032,13.498,67.1,19.5
6/30/14 9:45,2.05083032,13.484,67.1,19.5
6/30/14 10:00,2.03850696,13.507,67.1,19.5
6/30/14 10:15,2.04150696,13.474,67.1,19.5
6/30/14 10:30,2.03484528,13.493,67.1,19.5
6/30/14 10:45,2.03734528,13.498,67.1,19.5
6/30/14 11:00,2.02392192,13.474,67.1,19.5
6/30/14 11:15,2.01512192,13.488,67.1,19.5
